Date,Close,Open,Low,High,Volume
26/08/2011,199.27,191.24,189.6,199.72,"5,310,620"
29/08/2011,206.53,202.82,202.55,206.67,"4,515,202"
30/08/2011,210.92,205.78,204.3214,212.49,"5,919,660"
31/08/2011,215.23,212.27,211.35,216.17,"7,406,344"
01/09/2011,212.54,215.28,211.62,217.64,"5,276,688"
02/09/2011,210.00,208.94,207,210.69,"4,237,270"
06/09/2011,216.18,204.77,204.47,216.6,"6,217,185"
07/09/2011,219.90,218.8,214.22,220.19,"5,302,955"
08/09/2011,217.26,218.3,216.34,220.64,"4,405,196"
09/09/2011,211.39,215.05,209.75,216.96,"4,576,477"
12/09/2011,216.56,208.75,208.65,216.66,"5,343,529"
13/09/2011,219.53,217.79,215.01,219.95,"4,836,596"
14/09/2011,222.57,220.22,216.724,224.99,"5,884,384"
15/09/2011,226.78,223.99,221.25,227.2,"5,610,172"
16/09/2011,239.30,227.57,226.74,240.44,"11,760,132"
19/09/2011,241.69,237.11,232.8801,244,"8,223,270"
20/09/2011,233.25,240.8,231.03,241.05,"7,385,251"
21/09/2011,231.87,234.51,231.81,240.52,"5,884,096"
22/09/2011,223.23,224.72,219,228.79,"8,255,563"
23/09/2011,223.61,220.51,219.061,224.49,"6,469,239"
26/09/2011,229.85,227.48,221.4,230.24,"5,794,703"
27/09/2011,224.21,234.22,222.4,234.75,"7,840,914"
28/09/2011,229.71,226.35,225.6,235.81,"14,439,111"
29/09/2011,222.44,234.17,216.29,234.3,"9,380,228"
30/09/2011,216.23,218.19,215.21,223,"6,553,621"
03/10/2011,211.98,217.01,211.39,221.6,"6,625,118"
04/10/2011,212.50,209.62,200.43,215,"8,715,811"
05/10/2011,219.50,212.53,208.481,220.17,"6,512,936"
06/10/2011,221.51,220.28,217.55,223.62,"6,850,357"
07/10/2011,224.74,222.48,218.41,227.9,"6,786,465"
10/10/2011,231.32,226.23,224.1,232.8,"5,145,525"
11/10/2011,235.48,230.6,229,236.75,"5,005,722"
12/10/2011,236.81,236.64,234.33,241.84,"6,511,045"
13/10/2011,236.15,237,235.23,239.68,"4,841,536"
14/10/2011,246.71,240.87,240.18,246.71,"5,927,282"
17/10/2011,242.33,244.2901,240.67,246.71,"4,778,929"
18/10/2011,243.88,242.31,236.624,244.61,"4,612,859"
19/10/2011,231.53,240.67,229.25,243.33,"6,715,807"
20/10/2011,233.61,232.13,229.8,234.739,"4,526,838"
21/10/2011,234.78,236.91,230.6,236.9999,"4,572,980"
24/10/2011,237.61,236.02,234,240.47,"4,976,877"
25/10/2011,227.15,238.59,225.89,239.01,"14,012,593"
26/10/2011,198.40,203.69,196.51,207.58,"24,140,922"
27/10/2011,206.78,204.26,201.1,208.6,"10,776,025"
28/10/2011,217.32,206.53,205.75,218.4,"9,886,256"
31/10/2011,213.51,215.79,213.04,218.89,"7,352,676"
01/11/2011,212.11,208.11,207.43,216.21,"8,516,210"
02/11/2011,215.62,215.55,212.72,216.79,"6,133,127"
03/11/2011,218.29,216.305,213.02,218.5,"5,317,497"
04/11/2011,216.48,217.65,214.3308,218.23,"4,066,890"
07/11/2011,217.00,216.84,214,220.2,"3,860,758"
08/11/2011,217.99,219.2,215.21,219.35,"3,917,258"
09/11/2011,211.22,214.95,210.6,215.7,"4,685,124"
10/11/2011,210.79,213.5,208.1,214.0592,"5,044,864"
11/11/2011,217.39,212.52,210.31,217.88,"5,165,571"
14/11/2011,218.93,215.65,214.25,222.35,"6,522,901"
15/11/2011,217.83,218,214.26,220.3275,"5,739,106"
16/11/2011,211.99,216.2701,211.23,216.97,"5,510,208"
17/11/2011,204.52,212.51,202.1,212.9,"7,985,182"
18/11/2011,197.14,205.33,197.11,205.34,"8,438,477"
21/11/2011,189.25,193.29,185.05,193.36,"11,323,532"
22/11/2011,192.34,186.95,183.58,194.04,"9,919,367"
23/11/2011,188.99,193.06,187.89,194.6,"8,012,208"
25/11/2011,182.40,190.41,181.51,190.83,"4,971,977"
28/11/2011,194.15,191.65,190.54,194.6197,"7,207,253"
29/11/2011,188.39,194.78,187.3,195.5,"6,577,462"
30/11/2011,192.29,194.76,188.75,195.3,"7,718,451"
01/12/2011,197.13,191.85,191.59,198.075,"7,330,072"
02/12/2011,196.03,197.07,195.18,199.66,"7,526,348"
05/12/2011,196.24,198.86,193.6677,199,"5,922,598"
06/12/2011,191.99,195.98,190.11,198.32,"5,203,688"
07/12/2011,195.32,191.03,189.12,196.71,"6,428,567"
08/12/2011,190.48,193.57,190.08,195.89,"4,361,514"
09/12/2011,193.03,191.21,188.4,193.95,"5,159,276"
12/12/2011,189.52,190.03,187.63,191.15,"4,344,146"
13/12/2011,180.51,188.56,178.5,189.68,"9,306,288"
14/12/2011,180.21,179,170.25,180.75,"11,616,875"
15/12/2011,181.26,182.05,179.53,184.799,"7,260,281"
16/12/2011,181.26,182.42,180.31,184.41,"6,665,197"
19/12/2011,179.33,182,179,183.17,"4,535,016"
20/12/2011,182.52,182.69,180.54,183.17,"4,600,597"
21/12/2011,174.35,181.92,172.49,183.5,"8,068,732"
22/12/2011,179.03,175.09,174.21,179.67,"4,696,272"
23/12/2011,177.28,179.22,175.6,179.68,"3,497,605"
27/12/2011,176.27,177.73,176.16,178.5947,"2,951,104"
28/12/2011,173.89,176.39,172.28,176.65,"3,660,008"
29/12/2011,173.86,169.62,166.97,174.55,"8,212,559"
30/12/2011,173.10,173.36,172.49,175.17,"4,280,263"
03/01/2012,179.03,175.89,175.55,179.475,"5,111,970"
04/01/2012,177.51,179.21,176.065,180.5,"4,206,624"
05/01/2012,177.61,175.94,174.05,178.25,"3,810,496"
06/01/2012,182.61,178.07,177.5,184.65,"7,010,139"
09/01/2012,178.56,182.76,177,184.37,"5,058,542"
10/01/2012,179.34,181.1,177.1,182.4,"3,986,102"
11/01/2012,178.90,179.64,178.19,180.77,"3,102,877"
12/01/2012,175.93,179.42,175.75,179.49,"5,388,353"
13/01/2012,178.42,175.81,173.5,178.8,"4,754,529"
17/01/2012,181.66,180.15,178.51,183.3,"5,645,244"
18/01/2012,189.44,181.94,181.12,190.25,"7,477,287"
19/01/2012,194.45,190.88,190.36,195.94,"7,100,003"
20/01/2012,190.93,190.71,189.04,192.9,"5,610,542"
23/01/2012,186.09,190.79,185.23,191.73,"4,587,694"
24/01/2012,187.00,185,183.82,188.41,"4,681,086"
25/01/2012,187.80,186.99,184.61,188.17,"4,308,183"
26/01/2012,193.32,189.3,188.73,194.85,"5,878,847"
27/01/2012,195.37,193.09,192.33,196.5,"4,663,070"
30/01/2012,192.15,193.68,190.13,195,"5,430,039"
31/01/2012,194.44,194,189.7,195.63,"12,772,139"
01/02/2012,179.46,173.81,172,179.95,"21,341,033"
02/02/2012,181.72,179.65,176.8,181.9362,"8,738,896"
03/02/2012,187.68,182.83,181.89,187.9,"8,122,732"
06/02/2012,183.14,186.28,182.9201,186.56,"5,311,645"
07/02/2012,184.19,182.65,182.06,184.94,"5,104,453"
08/02/2012,185.48,184.95,182.91,186.49,"5,477,425"
09/02/2012,184.98,184.5,181.76,185.69,"7,189,994"
10/02/2012,185.54,183.42,182.52,187.63,"5,798,484"
13/02/2012,191.59,187.17,185.68,192.4993,"6,073,565"
14/02/2012,191.30,191.08,186.1,193.57,"9,534,544"
15/02/2012,184.47,191.29,183.26,191.54,"7,802,059"
16/02/2012,179.93,177.79,175.14,181.68,"12,565,470"
17/02/2012,182.50,180.09,179.36,183.41,"7,418,563"
21/02/2012,182.26,182.65,180.5768,184.75,"6,758,962"
22/02/2012,180.58,181.95,180.29,182.99,"5,786,428"
23/02/2012,178.89,179.64,176.96,180.75,"5,157,465"
24/02/2012,179.13,179.7,178.37,180.74,"3,669,165"
27/02/2012,178.53,177.54,176.5,179.19,"3,707,942"
28/02/2012,183.80,178.9,177.95,184.29,"5,764,907"
29/02/2012,179.69,183.89,179.01,184,"5,302,508"
01/03/2012,180.04,179.89,176.58,180.49,"4,938,425"
02/03/2012,179.30,179.48,178.918,181.84,"3,658,009"
05/03/2012,180.26,179,178.18,181.82,"4,684,257"
06/03/2012,181.09,178.68,178.04,183.5,"5,614,085"
07/03/2012,183.77,182.65,182.4,185.5,"4,951,927"
08/03/2012,187.64,184.17,183.8,188.38,"4,223,589"
09/03/2012,184.32,186.79,183.44,187.2,"4,510,556"
12/03/2012,183.39,184.13,182.2,185.4,"2,588,002"
13/03/2012,184.59,183.92,180.77,184.87,"4,404,299"
14/03/2012,182.26,183.65,181.14,184.3199,"3,699,734"
15/03/2012,184.43,182.02,180.3,184.43,"4,160,618"
16/03/2012,185.05,183.28,182.35,185.68,"4,934,824"
19/03/2012,185.52,183.45,183,186.68,"3,904,019"
20/03/2012,192.33,184.88,182.88,194.41,"9,167,308"
21/03/2012,191.73,192.5,191.26,194.28,"4,215,499"
22/03/2012,192.40,190.54,190.26,194.06,"3,740,279"
23/03/2012,195.04,192.01,191.8,196.2,"5,984,094"
26/03/2012,202.87,196.48,195.5,202.97,"7,620,695"
27/03/2012,205.44,203.59,202.88,209.85,"9,600,734"
28/03/2012,201.16,206.14,200.31,207,"6,246,236"
29/03/2012,204.61,201.28,200.63,205.31,"5,711,525"
30/03/2012,202.51,205.02,201.87,206.85,"4,440,996"
02/04/2012,198.05,198.02,197,199.9,"6,430,730"
03/04/2012,199.66,198.24,197.5,202.39,"5,001,070"
04/04/2012,193.99,196.95,192.36,197.68,"5,459,483"
05/04/2012,194.39,193.55,193.55,196.03,"3,217,777"
09/04/2012,191.87,192.02,190.5,194.2,"3,136,878"
10/04/2012,186.98,192.75,186.57,193.52,"4,455,491"
11/04/2012,187.97,189.63,186.79,191.97,"4,338,218"
12/04/2012,190.69,188.06,185.61,192.26,"4,028,910"
13/04/2012,188.46,189.9,186.26,189.94,"3,432,203"
16/04/2012,185.50,189.01,183.65,189.47,"4,044,271"
17/04/2012,188.39,187.21,186.87,190.04,"2,829,460"
18/04/2012,191.07,188.82,188.74,193.45,"4,003,095"
19/04/2012,191.10,192.93,189.75,194.55,"4,003,037"
20/04/2012,189.98,192.34,189.8,193.48,"3,243,745"
23/04/2012,188.24,188.99,185.51,188.99,"3,481,356"
24/04/2012,190.33,188.68,186.51,190.7,"3,381,850"
25/04/2012,194.42,191.67,191.6,194.8,"3,958,413"
26/04/2012,195.99,193.57,193.02,196.36,"10,233,980"
27/04/2012,226.85,224.83,220.22,228.69,"22,112,329"
30/04/2012,231.90,223.95,223.05,233.84,"9,766,512"
01/05/2012,230.04,229.4,228.4,232.97,"6,757,217"
02/05/2012,230.25,227.82,227.4,231.44,"4,593,971"
03/05/2012,229.45,229.74,228.03,232.53,"4,057,859"
04/05/2012,223.99,227.8,223.74,229.7199,"4,587,893"
07/05/2012,225.16,222.36,222.29,226.8675,"3,314,226"
08/05/2012,223.90,223.15,218.2,225.39,"4,523,044"
09/05/2012,222.98,220.59,220.16,225.78,"3,713,431"
10/05/2012,226.69,223.91,221.95,229.08,"4,648,359"
11/05/2012,227.68,225.95,225.73,230.68,"4,195,541"
14/05/2012,222.93,225.6,222.51,227.29,"3,096,794"
15/05/2012,224.39,226.5,223,230.61,"5,716,858"
16/05/2012,224.06,225,222.5,228,"5,261,956"
17/05/2012,218.36,225.05,218.09,226,"4,507,911"
18/05/2012,213.85,219.41,212.81,219.63,"5,233,522"
21/05/2012,218.11,214.03,212.82,219.98,"3,580,096"
22/05/2012,215.33,218.31,213.96,218.87,"3,733,844"
23/05/2012,217.28,214.71,211.18,217.55,"4,243,774"
24/05/2012,215.24,216.98,212.7,217.66,"3,141,496"
25/05/2012,212.89,214.99,212.22,215.98,"2,171,364"
29/05/2012,214.75,214.3,212.29,216.55,"2,695,938"
30/05/2012,209.23,212.14,207.752,212.98,"4,085,414"
31/05/2012,212.91,209.48,207.11,213.7878,"4,944,924"
01/06/2012,208.22,208.44,207.3,211.23,"3,953,691"
04/06/2012,214.57,207.4,206.37,215.35,"4,302,341"
05/06/2012,213.21,213.85,211.16,216.86,"3,546,441"
06/06/2012,217.64,214.63,214.52,218.4,"2,715,054"
07/06/2012,218.80,219.65,218.11,221.49,"3,505,416"
08/06/2012,218.48,218.61,216.66,219.42,"2,876,904"
11/06/2012,216.50,217.49,215.2,220.87,"3,749,085"
12/06/2012,216.42,217.65,214.5222,218,"2,833,765"
13/06/2012,214.73,215.52,213.52,217.38,"2,326,254"
14/06/2012,214.45,215.26,212.56,216.5,"3,060,973"
15/06/2012,218.35,215.29,214.46,219.33,"3,788,005"
18/06/2012,222.66,217.28,216.73,223.76,"3,371,446"
19/06/2012,224.03,223.26,221.66,225.2,"2,716,819"
20/06/2012,223.02,224.51,220.84,224.74,"2,445,774"
21/06/2012,220.58,223.84,220.52,226.03,"2,843,130"
22/06/2012,222.16,221.83,219.35,222.51,"2,188,063"
25/06/2012,220.07,220.3,218,221.59,"2,382,265"
26/06/2012,225.61,221.45,221.45,226.39,"3,755,034"
27/06/2012,225.62,225.01,223.3,227.5,"2,799,580"
28/06/2012,221.31,223.92,218.75,224.62,"2,995,338"
29/06/2012,228.35,224.7,223.71,228.35,"3,615,572"
02/07/2012,229.32,229.3,226.34,229.34,"2,330,930"
03/07/2012,229.53,229.14,227.59,229.53,"1,335,952"
05/07/2012,227.06,228.62,226.53,230.5,"2,683,610"
06/07/2012,225.05,226.35,224.18,228.9,"3,203,230"
09/07/2012,225.05,225,223.45,226,"1,921,979"
10/07/2012,219.50,226.25,218.28,227.14,"2,983,109"
11/07/2012,218.37,218.95,215.34,221.74,"2,734,848"
12/07/2012,215.36,216.61,212.61,217.3,"2,617,140"
13/07/2012,218.39,215.63,213.88,219.31,"2,222,329"
16/07/2012,216.01,216.6,214.46,218.31,"2,004,345"
17/07/2012,216.93,217.45,213.96,217.94,"1,987,267"
18/07/2012,217.47,216.15,215.71,218.67,"2,097,319"
19/07/2012,226.17,220.73,220.69,227.5,"5,451,352"
20/07/2012,228.29,225.36,225.295,229.39,"4,170,883"
23/07/2012,226.01,224.72,221.54,226.58,"5,516,909"
24/07/2012,223.04,226.27,221.23,226.61,"5,017,099"
25/07/2012,217.05,222,215.91,222.5,"3,648,127"
26/07/2012,220.01,220,214.95,221.45,"6,937,337"
27/07/2012,237.32,225.25,224.5,238.34,"11,315,524"
30/07/2012,236.09,237,234.07,240.74,"3,736,365"
31/07/2012,233.30,235.1,231.61,236.3,"3,455,868"
01/08/2012,232.09,234.14,230.7001,234.38,"2,543,843"
02/08/2012,230.81,230.56,228.66,234.34,"3,048,331"
03/08/2012,234.97,234.03,233.03,236.49,"2,825,514"
06/08/2012,233.99,235.56,233.81,235.74,"1,843,686"
07/08/2012,236.56,234.13,233.25,238,"2,058,428"
08/08/2012,234.38,235.29,233.592,236.45,"1,534,228"
09/08/2012,234.06,233.93,233.5,235.99,"1,548,552"
10/08/2012,232.75,233.08,231.43,234.85,"1,852,503"
13/08/2012,232.44,232.23,231,234.3676,"1,997,421"
14/08/2012,233.19,234.71,232.6207,236.72,"2,750,998"
15/08/2012,237.42,232.26,232.25,238.14,"3,266,819"
16/08/2012,241.55,237.72,236.2,242.825,"4,312,712"
17/08/2012,241.17,240.6,240.47,243.35,"3,085,900"
20/08/2012,240.35,241.3736,238.2,241.65,"1,889,992"
21/08/2012,239.45,240.88,238.55,243.85,"2,571,911"
22/08/2012,243.10,239.4,238.8,244.9,"2,473,886"
23/08/2012,241.20,242.14,239.02,243.48,"2,454,445"
24/08/2012,245.74,241.68,241.36,246.87,"3,699,397"
27/08/2012,243.92,245.79,243.12,247.5,"2,929,676"
28/08/2012,246.11,243.97,243,246.7799,"2,746,912"
29/08/2012,247.12,246.78,244.59,247.61,"1,773,899"
30/08/2012,246.22,246.99,245.25,250,"3,647,976"
31/08/2012,248.27,248.07,245.5001,249.45,"3,347,458"
04/09/2012,247.88,248.27,244.66,251,"3,954,066"
05/09/2012,246.22,247.61,245.3,248.61,"2,653,576"
06/09/2012,251.38,248.23,247.2,252.7,"5,363,368"
07/09/2012,259.14,253.85,253.52,259.42,"5,030,876"
10/09/2012,257.09,259,256.82,260,"2,567,521"
11/09/2012,255.67,257.6,254.26,257.6,"2,526,395"
12/09/2012,255.63,256.5,253.5,257.78,"2,274,715"
13/09/2012,260.24,254.94,253.8,262,"3,526,477"
14/09/2012,261.27,261.4,259.77,264.11,"3,666,583"
17/09/2012,258.00,261.25,257,261.25,"2,306,215"
18/09/2012,258.75,258.48,257,260.5,"2,216,148"
19/09/2012,261.68,259.45,258.53,262.84,"2,637,214"
20/09/2012,260.81,260.03,258,260.87,"2,914,144"
21/09/2012,257.47,261.74,256.74,262,"6,060,350"
24/09/2012,254.81,255.22,253,255.6,"2,710,040"
25/09/2012,252.46,256.33,251.03,258.95,"4,405,976"
26/09/2012,249.67,252.4,248.23,254.61,"2,921,042"
27/09/2012,256.59,250.54,250.52,257.4,"3,397,739"
28/09/2012,254.32,256.14,253.2,257,"2,456,710"
01/10/2012,252.01,255.4,250.49,256.16,"2,581,202"
02/10/2012,250.60,252.8,249.03,253.15,"2,195,767"
03/10/2012,255.92,251.21,249.56,256.1,"2,746,516"
04/10/2012,260.47,256.01,255.87,261.52,"2,710,852"
05/10/2012,258.51,261.2,257.49,261.9,"2,807,298"
08/10/2012,259.06,257.67,255.56,259.8,"1,762,589"
09/10/2012,250.96,258.67,250.73,259.35,"3,497,182"
10/10/2012,244.99,252,244.01,252.46,"3,950,008"
11/10/2012,244.22,248,241.89,249.3,"3,447,983"
12/10/2012,242.36,243.18,241.91,245.46,"2,203,701"
15/10/2012,244.18,242.85,238.51,244.776,"2,960,049"
16/10/2012,243.94,244.87,242.08,245.77,"2,204,143"
17/10/2012,247.49,243.37,243.3,248.7999,"3,303,018"
18/10/2012,244.85,247.77,242.7,250.91,"5,305,942"
19/10/2012,240.00,245.16,238.94,246.82,"4,396,972"
22/10/2012,233.78,238.81,232.32,238.95,"4,499,938"
23/10/2012,234.31,231.05,230.01,236.5,"4,431,962"
24/10/2012,228.49,235.88,227.9501,235.94,"3,679,682"
25/10/2012,222.92,230.92,222.92,230.92,"6,741,212"
26/10/2012,238.24,228.6001,226.69,238.71,"11,367,410"
31/10/2012,232.89,236.32,230.5,238.7,"4,797,876"
01/11/2012,232.14,234.23,231.34,234.55,"3,905,997"
02/11/2012,232.42,234.01,232.11,237.4,"3,374,847"
05/11/2012,234.33,232.04,230.11,234.83,"1,846,241"
06/11/2012,237.56,235.41,234.45,237.75,"2,664,319"
07/11/2012,232.06,235.65,229.42,235.66,"3,625,570"
08/11/2012,227.35,232.22,227.1,233.45,"2,991,034"
09/11/2012,226.31,226.26,224.6002,230.97,"3,092,767"
12/11/2012,226.47,226.59,225.41,229.2199,"2,129,805"
13/11/2012,226.60,225.12,224.71,227.9,"2,629,797"
14/11/2012,222.95,226.5,222.51,227.41,"3,034,284"
15/11/2012,220.60,222.3,218.18,225.16,"3,404,622"
16/11/2012,225.23,221.31,218.64,226.25,"4,353,536"
19/11/2012,229.71,228.32,227.45,232.5,"3,593,171"
20/11/2012,233.78,230,229.5,233.82,"2,772,653"
21/11/2012,238.03,233.84,232.75,238.67,"2,959,494"
23/11/2012,239.88,239.89,236.48,240,"1,776,744"
26/11/2012,243.62,240.39,238,244.319,"4,178,897"
27/11/2012,243.40,243.22,241.54,245.67,"3,048,476"
28/11/2012,247.11,242.45,241.504,247.23,"2,744,898"
29/11/2012,251.27,248.05,247.5,252.48,"5,314,702"
30/11/2012,252.05,250.38,248.27,252.65,"3,797,641"
03/12/2012,250.33,252.54,250,254.16,"2,991,393"
04/12/2012,252.49,249.94,248.66,253,"3,116,870"
05/12/2012,253.96,252.44,250.38,255.55,"2,853,087"
06/12/2012,253.37,253,251.51,255.17,"3,557,822"
07/12/2012,253.27,254.14,252.01,255.21,"2,170,475"
10/12/2012,247.77,253.1,247.3,254.78,"3,505,507"
11/12/2012,250.69,248.5,246.65,253.48,"4,185,953"
12/12/2012,251.76,251.07,250.06,254.36,"2,628,123"
13/12/2012,251.25,251.11,250.02,254.54,"2,462,285"
14/12/2012,249.19,250.11,247.79,251.9,"2,527,188"
17/12/2012,253.86,249.81,249.26,254,"2,277,289"
18/12/2012,260.40,254.57,254.57,263.11,"4,961,611"
19/12/2012,257.99,261.3,257.68,261.6699,"2,301,721"
20/12/2012,261.50,258.36,256.54,262.41,"2,585,390"
21/12/2012,256.92,257.82,255.74,258.38,"4,704,602"
24/12/2012,258.62,257.3,256.96,259.5,"986,435"
26/12/2012,248.63,257.15,248.04,257.42,"4,153,579"
27/12/2012,248.31,248.28,242.86,249.35,"3,640,682"
28/12/2012,245.18,245.85,245.05,247.44,"1,863,298"
31/12/2012,250.87,243.75,242.75,252.41,"3,419,354"
02/01/2013,257.31,256.08,253.26,258.0999,"3,271,279"
03/01/2013,258.48,257.27,256.37,260.88,"2,751,611"
04/01/2013,259.15,257.58,256.65,259.8,"1,875,900"
07/01/2013,268.46,262.97,262.67,269.725,"4,912,360"
08/01/2013,266.38,267.07,263.567,268.98,"3,012,356"
09/01/2013,266.35,268.17,265.401,269.5,"2,265,991"
10/01/2013,265.34,268.54,262.3,268.74,"2,866,093"
11/01/2013,267.94,265.1,264.11,268.43,"2,413,364"
14/01/2013,272.73,268,267.54,274.26,"4,274,746"
15/01/2013,271.90,270.68,269.3,272.73,"2,327,154"
16/01/2013,268.93,270.53,267.83,271.24,"2,066,092"
17/01/2013,270.48,271.5,269.21,271.97,"1,884,883"
18/01/2013,272.12,270.83,269.6,274.5,"2,944,742"
22/01/2013,270.19,271.62,269.23,272.1,"2,139,462"
23/01/2013,268.11,270.57,266.65,271.09,"2,513,507"
24/01/2013,273.62,269.37,269.37,276.65,"3,416,909"
25/01/2013,283.99,275,274.4,284.72,"4,974,945"
28/01/2013,276.04,283.78,274.4,284.48,"4,322,557"
